ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_24_P120115	8.7268729194981e-18	1.57844085611654e-19	10.3364929030205	33.7898874117836	1.34584442979444	NM_003879	CFLAR	CASP8 and FADD like apoptosis regulator
A_23_P101642	8.74382819777656e-18	1.58423431655851e-19	10.3359085787973	33.7862816113339	2.34097152851667	NM_002842	PTPRH	protein tyrosine phosphatase, receptor type H
A_23_P43273	9.16474983709042e-18	1.6662142249115e-19	10.3278611023182	33.7366255057953	1.42017564303889	NM_000127	EXT1	exostosin glycosyltransferase 1
A_23_P390097	9.17682867184973e-18	1.67127200684824e-19	10.32737762332	33.733642486662	1.11732668660555	NM_152574	TTC39B	tetratricopeptide repeat domain 39B
A_24_P921264	9.59515649280927e-18	1.75344176405221e-19	10.3197209606519	33.6864052045151	2.34900252892778			
A_32_P161292	9.62989835052537e-18	1.76579668509961e-19	10.3186007600204	33.6794947674693	3.60606721311666	NM_001012967	DDX60L	DEAD-box helicase 60-like
A_32_P81514	9.67448866343269e-18	1.78000695775261e-19	10.3173219612786	33.6716061276293	1.56095897857222	NR_108083	LOC100506725	uncharacterized LOC100506725
A_23_P2705	1.01408556442357e-17	1.86897610806851e-19	10.3095397792013	33.6236035754147	1.28113830275	NM_005767	LPAR6	lysophosphatidic acid receptor 6
A_32_P83453	1.01602458460969e-17	1.8757181965539e-19	-10.3089651878027	33.6200596229836	-1.06409655088889			
A_24_P34186	1.03225491895662e-17	1.90890063598489e-19	-10.3061669078687	33.6028010017589	-1.02704912126667	NM_004010	DMD	dystrophin
A_23_P98167	1.06912734407504e-17	1.98557265246482e-19	10.2998823605521	33.5640438688701	1.19590092969444	NM_030930	UNC93B1	unc-93 homolog B1 (C. elegans)
A_24_P402779	1.07007870400433e-17	1.99219442508057e-19	10.2993509967072	33.5607671317507	1.05571937573333	NM_005485	PARP3	poly(ADP-ribose) polymerase family member 3
A_24_P926314	1.07332946739203e-17	2.00159360557718e-19	-10.2985997760081	33.5561346697916	-1.62959103900555	NM_199133	FAM173B	family with sequence similarity 173 member B
A_32_P96692	1.08604988349495e-17	2.02870203079015e-19	-10.2964527011422	33.5428949268098	-1.19356599185	NM_006502	POLH	DNA polymerase eta
A_23_P502520	1.09361647278577e-17	2.04624655774304e-19	10.2950783128847	33.5344201694727	4.62026835086667	NM_172374	IL4I1	interleukin 4 induced 1
A_23_P38388	1.10198842073505e-17	2.06534768098594e-19	10.2935952814663	33.5252757448293	2.13049971084444	NM_153229	TMEM92	transmembrane protein 92
A_24_P401051	1.10314076615357e-17	2.07094751995649e-19	10.2931630957026	33.522610920559	1.01614127822222			
A_23_P59005	1.14238431110345e-17	2.15174517075649e-19	10.2870537531525	33.4849435315765	2.92887303177778	NM_000593	TAP1	transporter 1, ATP binding cassette subfamily B member
A_23_P216655	1.16088451899683e-17	2.19021153832003e-19	10.2842251313004	33.4675050419555	1.67750898354444	NM_014788	TRIM14	tripartite motif containing 14
A_23_P15844	1.17085531335622e-17	2.21298797253869e-19	10.2825735232863	33.4573232940655	3.32971523238333	NM_032043	BRIP1	BRCA1 interacting protein C-terminal helicase 1
A_32_P100439	1.17085531335622e-17	2.21632574050339e-19	-10.2823329136111	33.4558400228307	-2.08282045327778	NM_152793	MTURN	maturin, neural progenitor differentiation regulator homolog (Xenopus)
A_23_P123608	1.18113811130309e-17	2.24652703362675e-19	10.2801720740593	33.4425195386179	1.66961240234444	NM_004972	JAK2	Janus kinase 2
A_24_P79529	1.21078994937131e-17	2.3149814026203e-19	10.2753796408751	33.4129785806083	3.7902491108			
A_23_P26583	1.21078994937131e-17	2.32212498476115e-19	10.2748876904935	33.4099463114276	2.97414663522222	NM_032206	NLRC5	NLR family CARD domain containing 5
A_24_P33982	1.2365472128827e-17	2.37923606931931e-19	10.2710080836878	33.3860343125075	1.85832842170555	NM_001085423	MILR1	mast cell immunoglobulin like receptor 1
A_32_P90483	1.30068040141742e-17	2.50669064170631e-19	-10.262674615839	33.3346769468606	-1.06010369348333	NM_178509	STXBP4	syntaxin binding protein 4
A_23_P74993	1.36300198323123e-17	2.6437996493898e-19	10.2541689777306	33.2822670860882	1.16650565526666	AK096104	LINC01138	long intergenic non-protein coding RNA 1138
A_24_P198598	1.36989154298715e-17	2.66143521776592e-19	10.2531070079874	33.2757240721815	1.97447117978333	NM_002675	PML	promyelocytic leukemia
A_23_P210323	1.39464771579904e-17	2.71388085776218e-19	-10.2499898281073	33.2565192684702	-1.23124114555556	NM_015147	CEP68	centrosomal protein 68
A_23_P121657	1.40741296169485e-17	2.74311005413441e-19	10.2482785122932	33.2459764262245	1.00064125616666	NM_005114	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
A_23_P398460	1.42318581397047e-17	2.78716652999487e-19	10.2457331370449	33.2302958760895	1.76144846883333	NM_000189	HK2	hexokinase 2
A_23_P40761	1.45897793892781e-17	2.86181159318175e-19	10.2415106935208	33.2042856241702	1.31805795857222	NM_152672	SLC51A	solute carrier family 51 alpha subunit
A_24_P782308	1.53595024965419e-17	3.01758398753279e-19	-10.2330419529264	33.152124681348	-1.16822285122778	NM_001144967	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
A_23_P32474	1.54456104116715e-17	3.03931773155103e-19	10.2318951606862	33.1450619897071	1.05625036319444	NM_022842	CDCP1	CUB domain containing protein 1
A_32_P154484	1.55249363653283e-17	3.06945135360906e-19	-10.2303185980825	33.1353527537749	-1.19114173940556			
A_23_P90311	1.57014354187781e-17	3.10924361210094e-19	10.2282601833407	33.1226764939614	1.56441364083333	NM_182919	TICAM1	toll like receptor adaptor molecule 1
A_24_P408047	1.57413984984529e-17	3.122066125617e-19	10.2276024790379	33.1186262864348	1.58742966366667	NM_020904	PLEKHA4	pleckstrin homology domain containing A4
A_23_P156788	1.58161211732133e-17	3.14181843868677e-19	10.226594575963	33.1124196227805	1.82599431502778	NM_003764	STX11	syntaxin 11
A_23_P387471	1.60789079569832e-17	3.20906261654324e-19	10.2232100473118	33.0915786130514	1.94944437207222	NM_005931	MICB	MHC class I polypeptide-related sequence B
A_23_P54376	1.62975384890645e-17	3.2781090608559e-19	10.2198075980884	33.0706286626532	1.12712763572222	NM_004809	STOML1	stomatin like 1
A_23_P154235	1.63130281368831e-17	3.28631183971887e-19	10.2194081412318	33.0681691739139	2.02373788905555	NM_004688	NMI	N-myc and STAT interactor
A_24_P303091	1.63464844393956e-17	3.30324692572686e-19	10.2185865757984	33.0631107892856	9.81549775958889	NM_001565	CXCL10	C-X-C motif chemokine ligand 10
A_23_P59547	1.64868401744914e-17	3.34189232339147e-19	10.2167274026449	33.0516641510308	2.61132215761111	NM_001002010	NT5C3A	5'-nucleotidase, cytosolic IIIA
A_23_P402892	1.69319891509753e-17	3.4479648596959e-19	10.2117324961434	33.0209133911722	2.74905937321667	NM_032206	NLRC5	NLR family CARD domain containing 5
A_32_P83556	1.73339930471116e-17	3.54063848999224e-19	10.2074923639975	32.9948117464809	2.72566959421667	NR_108036	CFAP58-AS1	CFAP58 antisense RNA 1 (head to head)
A_23_P43940	1.77405051086419e-17	3.63473722405517e-19	10.2032987604594	32.9689987023699	1.74726384105555	NM_207517	ADAMTSL3	ADAMTS like 3
A_24_P207139	1.83591264148159e-17	3.78438349711333e-19	10.1968475643164	32.9292936530848	2.55612185581111	NM_033238	PML	promyelocytic leukemia
A_23_P401076	1.84820949933141e-17	3.81845795619105e-19	10.1954141990462	32.9204724473142	2.89127262418333	NM_145006	SUSD3	sushi domain containing 3
A_23_P43679	1.87941290273419e-17	3.89163366518697e-19	10.1923786297559	32.9017918104398	1.71768868558333	NM_133374	ZNF618	zinc finger protein 618
A_23_P359277	1.95178961253208e-17	4.07193454574473e-19	10.1851354817906	32.8572227143499	1.85711561315556	NM_024930	ELOVL7	ELOVL fatty acid elongase 7
A_32_P92751	1.98513890042804e-17	4.16008152021594e-19	10.181709967154	32.8361468493805	1.71110264150556	BX647792		
A_24_P175188	2.06528349736921e-17	4.34735510251729e-19	10.1746662756763	32.7928143499063	2.73138880775	NM_017654	SAMD9	sterile alpha motif domain containing 9
A_24_P258051	2.08763888037709e-17	4.40743294357217e-19	10.1724706055814	32.77930794816	1.07244320778889	NM_032844	MASTL	microtubule associated serine/threonine kinase like
A_24_P133542	2.1732433451344e-17	4.61527027173271e-19	10.1650984237602	32.7339632835916	2.15083494632222	NM_002675	PML	promyelocytic leukemia
A_24_P117029	2.26631648574946e-17	4.8474832256716e-19	10.157243291712	32.6856556333899	1.75306238244445	NM_000527	LDLR	low density lipoprotein receptor
A_23_P79247	2.26631648574946e-17	4.8482649116666e-19	10.1572174880027	32.6854969580608	1.39837095645556	NM_024989	PGAP1	post-GPI attachment to proteins 1
A_23_P64828	2.29307569948026e-17	4.91266100833549e-19	10.1551058710773	32.6725122302703	3.97504951858889	NM_002534	OAS1	2'-5'-oligoadenylate synthetase 1
A_23_P154488	2.30685895959819e-17	4.95657786248528e-19	10.1536815564977	32.6637541721604	2.50420660594444	NM_033109	PNPT1	polyribonucleotide nucleotidyltransferase 1
A_23_P35412	2.33042304685976e-17	5.01447563642758e-19	10.1518229163958	32.6523258490705	5.49825834098333	NM_001549	IFIT3	interferon induced protein with tetratricopeptide repeats 3
A_32_P110390	2.35005631874886e-17	5.06405000859283e-19	10.1502483967168	32.6426448558193	2.55037538795	NM_173490	TMEM171	transmembrane protein 171
A_32_P49054	2.35849971984129e-17	5.08959929563155e-19	10.1494429215358	32.6376924831805	1.45792201611667			
A_23_P57983	2.54425772789858e-17	5.56980361426016e-19	10.1350102186782	32.5489686526412	2.24154970334444	AB033094	PARP14	poly(ADP-ribose) polymerase family member 14
A_23_P131899	2.59709685186681e-17	5.70603820590399e-19	10.1311412135836	32.5251887921699	1.53320702973889	NM_080489	SDCBP2	syndecan binding protein 2
A_23_P126706	2.59709685186681e-17	5.70977416211714e-19	10.1310364158237	32.5245447059586	3.19753501632222	NM_004673	ANGPTL1	angiopoietin like 1
A_23_P160025	2.7030877025674e-17	5.95965636235118e-19	10.1241777535415	32.4823944884694	1.64574416127778	NM_005531	IFI16	interferon gamma inducible protein 16
A_23_P106145	2.72323369097031e-17	6.01256573177091e-19	10.1227623374768	32.4736967386072	1.07460928072222	NM_014584	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
A_23_P382775	2.73682029545926e-17	6.05109798072977e-19	10.1217393254424	32.4674104772427	1.52130205755556	NM_014417	BBC3	BCL2 binding component 3
A_23_P96369	2.79067965171738e-17	6.1875860927778e-19	-10.1181671535812	32.4454610550829	-1.04206602316111	NM_018015	CXorf57	chromosome X open reading frame 57
A_23_P356526	2.87218204704003e-17	6.39809661875906e-19	10.1128088054424	32.4125394581218	1.80423329212222	NM_033092	TRIM5	tripartite motif containing 5
A_24_P28722	2.87218204704003e-17	6.40412312855466e-19	10.112658006535	32.4116130060363	5.76176193382778	NM_080657	RSAD2	radical S-adenosyl methionine domain containing 2
A_23_P217866	3.00974853998284e-17	6.75374068727818e-19	10.104143376088	32.3593070871916	1.76158465538889	NM_005531	IFI16	interferon gamma inducible protein 16
A_23_P75786	3.00974853998284e-17	6.75583913640753e-19	10.1040936081001	32.3590013869525	3.54002116767222	NM_016582	SLC15A3	solute carrier family 15 member 3
A_24_P383480	3.00974853998284e-17	6.75778510240323e-19	-10.1040474702546	32.3587179851783	-1.33500367848333	NM_000313	PROS1	protein S (alpha)
A_24_P880043	3.04177686241738e-17	6.83918395173521e-19	10.1021293142731	32.3469359548724	1.06443341936667	NM_032373	PCGF5	polycomb group ring finger 5
A_32_P28309	3.0709866818193e-17	6.92401338121855e-19	10.1001543806976	32.3348056761508	1.04675988891667			
A_32_P61145	3.08441178712856e-17	6.96390100065824e-19	-10.0992340691431	32.3291531859722	-1.21727918945555	AK096154	PGGT1B	protein geranylgeranyltransferase type I subunit beta
A_24_P255218	3.13485964173893e-17	7.08757676196939e-19	-10.0964135895164	32.3118306828311	-1.04679844433333	NM_000259	MYO5A	myosin VA
A_32_P111254	3.14063698815555e-17	7.1104326984156e-19	-10.0958977247334	32.3086625151722	-1.65266672232222			
A_23_P65651	3.16751930755867e-17	7.18117234725779e-19	10.0943115219336	32.2989211175043	2.81518088016667	NM_004184	WARS	tryptophanyl-tRNA synthetase
A_24_P932184	3.18707219672269e-17	7.23544004495e-19	10.0931051925881	32.2915128690494	1.69403963713889			
A_32_P118013	3.27558708658766e-17	7.4568203237253e-19	10.0882757647883	32.2618565412715	2.77923105562222			
A_32_P174083	3.2825744110718e-17	7.48296346553617e-19	-10.0877149100549	32.2584126685482	-1.42213187035	NM_018947	CYCS	cytochrome c, somatic
A_23_P15326	3.33835336870935e-17	7.65175952225457e-19	10.0841400360391	32.236462480866	1.30369044419444	NM_005082	TRIM25	tripartite motif containing 25
A_23_P5273	3.36403357068196e-17	7.73160177625786e-19	10.082476379259	32.2262479864016	1.12365525616667	NM_014963	SBNO2	strawberry notch homolog 2
A_32_P132206	3.38393732222752e-17	7.78789953473635e-19	10.0813135762212	32.2191088423432	3.93537151447777	NM_017414	USP18	ubiquitin specific peptidase 18
A_24_P48204	3.40214176292168e-17	7.84040528518142e-19	10.0802366212298	32.2124969296649	1.93156678477778	NM_003004	SECTM1	secreted and transmembrane 1
A_23_P132159	3.4339306732227e-17	7.92437302580471e-19	10.0785291944693	32.2020145795349	3.95539626765	NM_017414	USP18	ubiquitin specific peptidase 18
A_24_P920090	3.49479265449708e-17	8.07572070035345e-19	10.0754966946716	32.1833981992112	1.91146759721667	NM_205860	NR5A2	nuclear receptor subfamily 5 group A member 2
A_23_P120863	3.5074012271624e-17	8.11579415147817e-19	10.0747032404054	32.1785274194539	1.41625409468889	NM_004861	GAL3ST1	galactose-3-O-sulfotransferase 1
A_23_P355244	3.52310829359673e-17	8.18509894511355e-19	10.0733401774439	32.1701601755611	2.74172039311111	NM_017654	SAMD9	sterile alpha motif domain containing 9
A_23_P500844	3.58023313442874e-17	8.34014454553987e-19	-10.0703319866546	32.1516950853295	-2.11812746587778	NM_001083	PDE5A	phosphodiesterase 5A
A_24_P918970	3.71482348267645e-17	8.71087920838324e-19	10.0633591876401	32.1088987674333	1.9442033119	U88357	ERBB3	erb-b2 receptor tyrosine kinase 3
A_24_P20607	3.71482348267645e-17	8.71159528166867e-19	10.0633460079534	32.1088178817743	9.29249904167778	NM_005409	CXCL11	C-X-C motif chemokine ligand 11
A_23_P63668	3.72075737214095e-17	8.73978454345313e-19	10.0628280265605	32.1056389727264	2.26865009807222	NM_012420	IFIT5	interferon induced protein with tetratricopeptide repeats 5
A_23_P4112	3.72075737214095e-17	8.74871693203066e-19	10.0626642401088	32.1046338045961	2.02451638505	NM_004160	PYY	peptide YY
A_23_P110184	3.74155755848356e-17	8.80929290752202e-19	10.0615578825328	32.0978441094814	1.14643248298889	NM_006745	MSMO1	methylsterol monooxygenase 1
A_23_P3792	3.75621640564535e-17	8.85552001330927e-19	10.0607186813184	32.0926940564185	1.67644240917778	NM_003486	SLC7A5	solute carrier family 7 member 5
A_24_P298013	3.85523326337907e-17	9.10098100969207e-19	10.0563344959951	32.0657904880622	1.48592983470555	NM_019096	GTPBP2	GTP binding protein 2
A_32_P83784	3.93886356616601e-17	9.3106888176438e-19	10.0526812603947	32.0433743535964	1.06691083705555	NM_015230	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
A_23_P41344	3.96646101257626e-17	9.38829297578626e-19	10.0513501023602	32.035206854573	3.16170298340556	NM_001432	EREG	epiregulin
A_24_P322353	4.36736886907859e-17	1.04461655988502e-18	10.0342235677099	31.9301458981284	1.51569829568333	NM_024430	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
A_23_P358394	4.41118826857283e-17	1.05649634266501e-18	10.032409328797	31.9190189494688	4.41354183129445	NM_015864	FAM65B	family with sequence similarity 65 member B
A_23_P352870	4.44094647439178e-17	1.06637003314363e-18	10.0309168578298	31.9098657761582	1.16501550335	NM_002856	NECTIN2	nectin cell adhesion molecule 2
A_23_P371966	4.44209811671306e-17	1.06803182336538e-18	-10.030667022413	31.9083335902585	-1.30525253016111	AB075826	FAM171B	family with sequence similarity 171 member B
A_23_P28485	4.44213720341636e-17	1.07027425526527e-18	10.0303305060772	31.9062698226026	1.25935753372222	NM_012198	GCA	grancalcin
A_23_P203629	4.59893509481579e-17	1.11147743739116e-18	10.0242692436323	31.8691002918356	3.07650770468889	NM_173042	IL18BP	interleukin 18 binding protein
A_23_P54041	4.62879169509094e-17	1.12013669984426e-18	10.0230239159884	31.8614641751862	1.20883089393889	NM_024328	THTPA	thiamine triphosphatase
A_23_P214330	4.69491581168294e-17	1.13760239051911e-18	10.020541025764	31.8462401840944	1.03934093316667	NM_030666	SERPINB1	serpin family B member 1
A_23_P402899	4.70078852902248e-17	1.14049130744363e-18	10.0201340075136	31.8437446070472	1.32533933921111	NM_144975	SLFN5	schlafen family member 5
A_23_P250951	4.84164233884357e-17	1.17768454308105e-18	-10.0149837289987	31.8121683214616	-1.25142431532778	NM_000112	SLC26A2	solute carrier family 26 member 2
A_32_P165330	4.97243672985906e-17	1.21260034388929e-18	-10.010294249396	31.7834203314621	-1.35534293058333	NM_003316	TTC3	tetratricopeptide repeat domain 3
A_23_P140490	5.2035099636449e-17	1.27219628013148e-18	-10.0025925235437	31.7362128428953	-1.33204010274445	NM_052840	CELF6	CUGBP, Elav-like family member 6
A_32_P888426	5.21590036590719e-17	1.27685214932396e-18	10.0020060604249	31.7326184683861	2.23611195121111			
A_24_P940426	5.40223579132578e-17	1.32920573778527e-18	9.9955544042852	31.6930800229908	1.31954606505555	NM_206855	QKI	QKI, KH domain containing RNA binding
A_23_P149153	5.48476519842987e-17	1.35293269465745e-18	-9.99271343851077	31.6756712129275	-1.36479482196667	NM_022359	PDE4DIP	phosphodiesterase 4D interacting protein
A_24_P84558	5.60342000254685e-17	1.38569621792486e-18	-9.98887103240419	31.6521275680024	-1.19058478901667			
A_23_P349463	5.76947306117962e-17	1.43035865021293e-18	-9.98377649485619	31.6209148597389	-1.41232063633333	NM_022097	CHP2	calcineurin like EF-hand protein 2
A_24_P274219	5.77364867751963e-17	1.43319435784627e-18	-9.98345840566553	31.6189661414709	-1.03119534633889	NM_004438	EPHA4	EPH receptor A4
A_32_P32835	5.81023232693518e-17	1.44589933479723e-18	-9.98204091039911	31.6102822728945	-1.00735169322222	NM_145274	TMEM99	transmembrane protein 99
A_32_P25419	5.82037314212676e-17	1.45023798314756e-18	-9.98155968860902	31.607334272182	-1.28347091759444	CU691335		
A_32_P156746	5.90467285925751e-17	1.47676665516716e-18	9.97864810247765	31.5894983624736	1.46978300041111			
A_24_P140608	5.97228467562113e-17	1.49740134069273e-18	9.97641920942051	31.5758453161987	1.82533347562222	NM_001945	HBEGF	heparin binding EGF like growth factor
A_24_P108863	6.1129311627976e-17	1.53457123711356e-18	9.9724803825562	31.5517197881786	1.14305945625556	NM_001037540	SCML1	sex comb on midleg-like 1 (Drosophila)
A_24_P799048	6.19012352151318e-17	1.5578101106624e-18	9.97006581520647	31.5369315000909	2.24306865163333	NR_110429	GAPLINC	gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA
A_23_P14184	6.19999170121137e-17	1.56416044103907e-18	9.96941224570823	31.5329287802597	1.27083207487222	NM_018676	THSD1	thrombospondin type 1 domain containing 1
A_23_P82929	6.24867804614744e-17	1.58034050438943e-18	9.96775888763615	31.5228032231382	2.03742303242778	NM_002514	NOV	nephroblastoma overexpressed
A_23_P97339	6.2806615506941e-17	1.59038799362697e-18	9.9667406545063	31.5165675116836	1.33269359268333	NM_004696	SLC16A4	solute carrier family 16 member 4
A_24_P11061	6.32069034503147e-17	1.60249516652964e-18	9.96552217088317	31.5091056463335	3.90665870057222	NM_153478	CSAG1	chondrosarcoma associated gene 1
A_23_P327140	6.32488890331025e-17	1.61197851547412e-18	9.96457414257398	31.5033001643304	1.81838309563889			
A_24_P54390	6.32488890331025e-17	1.61275089474754e-18	9.96449717453848	31.5028288373527	4.11724633864444	NM_170672	RASGRP3	RAS guanyl releasing protein 3
A_32_P92415	6.37397196564967e-17	1.62792997158047e-18	9.96299197923599	31.4936116820495	2.35782419648333	AA455656		
A_24_P391431	6.7613631171979e-17	1.73741329359499e-18	-9.95253251417132	31.429571277046	-1.03860991561666	NM_015975	TAF9B	TATA-box binding protein associated factor 9b
A_23_P143713	6.77156676296944e-17	1.74389416640242e-18	9.95193412736043	31.4259079850471	2.17901924012778	NM_021822	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
A_24_P221092	6.77156676296944e-17	1.74425862918663e-18	9.95190054191547	31.4257023782452	1.13521879179444	AF289615		
A_23_P390068	7.00506813667413e-17	1.80658974928416e-18	9.94625717845453	31.3911565161176	1.05122369611111	NM_173481	MISP	mitotic spindle positioning
A_23_P383764	7.0155853647301e-17	1.81148990613295e-18	9.94582178502345	31.3884914407949	3.61008251979445	AF143328	OR52K3P	olfactory receptor family 52 subfamily K member 3 pseudogene
A_23_P252106	7.03129803154304e-17	1.81773975368734e-18	9.9452681674105	31.3851027451649	1.37498116097222	NM_003821	RIPK2	receptor interacting serine/threonine kinase 2
A_32_P34495	7.16509834478229e-17	1.85903321884145e-18	9.94165733547317	31.3630018902443	1.54862177216667	AK026418		
A_24_P555170	7.25007735625869e-17	1.88560342879588e-18	9.93937596704364	31.3490392460785	1.99527952312778	NM_001243531	UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like
A_24_P567298	7.25106558333131e-17	1.88812167090206e-18	9.93916141031616	31.347726133848	3.35921435407222			
A_32_P307211	7.3867178000563e-17	1.92574799040979e-18	-9.93598913294109	31.328312186811	-1.1245623864	NR_037605	GAS5-AS1	GAS5 antisense RNA 1
A_23_P4387	7.75499085442416e-17	2.0290962596034e-18	9.92758370591452	31.2768789144226	4.15766025916111	NM_019016	KRT24	keratin 24
A_24_P935819	7.77767387692909e-17	2.04222453125465e-18	9.92654663966679	31.270533745165	3.39840285640556	BC016934	SOD2	superoxide dismutase 2, mitochondrial
A_23_P319792	7.88269687869042e-17	2.07471736227733e-18	9.92400817026823	31.2550030620623	1.43031992452222	NM_019001	XRN1	5'-3' exoribonuclease 1
A_23_P125278	7.89654568176285e-17	2.08082486702517e-18	9.92353545336012	31.2521110205636	9.72723472125556	NM_005409	CXCL11	C-X-C motif chemokine ligand 11
A_23_P435521	7.91428956088955e-17	2.09043666637772e-18	9.92279429903299	31.2475767661504	1.92375908542222	NM_145041	TMEM106A	transmembrane protein 106A
A_23_P255376	8.22220481004957e-17	2.17945990848603e-18	9.91608687432471	31.2065454673822	1.75103475338333	NM_017918	MCUB	mitochondrial calcium uniporter dominant negative beta subunit
A_24_P67574	8.24239395975217e-17	2.18738181300062e-18	9.9155032882213	31.2029758031472	1.07663084216111			
A_23_P68462	8.27141278651291e-17	2.19814257782636e-18	9.91471393481567	31.1981475844841	1.79004302411111	NM_021035	ZNFX1	zinc finger NFX1-type containing 1
A_32_P54553	8.27141278651291e-17	2.20024171481446e-18	9.91456040198866	31.1972084843702	3.84094198761666			
A_24_P766205	8.51173804392552e-17	2.27744137015876e-18	-9.90901304033215	31.1632797162319	-1.15853327555556			
A_23_P219072	8.5817575542842e-17	2.29885232143017e-18	9.90750767763404	31.1540733807527	2.69051680300556	NM_017654	SAMD9	sterile alpha motif domain containing 9
A_23_P94494	8.68853112635091e-17	2.33287345239284e-18	9.9051442159528	31.1396198333591	1.03456466737778	NM_007005	TLE4	transducin like enhancer of split 4
A_23_P63209	8.71656940022205e-17	2.34311997473771e-18	9.90443911195749	31.1353079860317	2.96349590537222	NM_181755	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1
A_24_P696507	9.5164161806701e-17	2.57593452609276e-18	-9.88919572965488	31.0421093059662	-1.12154608559445	NR_033248	GCSHP3	glycine cleavage system protein H pseudogene 3
A_24_P28165	9.71101338292725e-17	2.63466543273356e-18	9.88556730019252	31.0199298952202	1.1446943297	NM_015071	ARHGAP26	Rho GTPase activating protein 26
A_24_P117410	9.88452960752732e-17	2.68482405218957e-18	9.88253171243911	31.00137580369	3.41787012830556	NM_138433	KLHDC7B	kelch domain containing 7B
A_32_P165477	1.02658613643601e-16	2.80760919841077e-18	9.87533293944001	30.957380896987	2.12779918674444	NM_014331	SLC7A11	solute carrier family 7 member 11
A_23_P218646	1.04956756515934e-16	2.87700717178113e-18	9.87140171697047	30.9333586412663	2.22988988148333	NM_003823	TNFRSF6B	TNF receptor superfamily member 6b
A_32_P20703	1.06490464395146e-16	2.92236906064579e-18	9.86888281497795	30.9179677459491	1.66149957363889	AK026418		
A_23_P6535	1.07271498656107e-16	2.9471478565513e-18	9.86752327387208	30.9096611180385	4.60796721195555	NM_138433	KLHDC7B	kelch domain containing 7B
A_23_P49097	1.07280138723578e-16	2.95073073110038e-18	9.86732763483463	30.9084658100397	3.22873755658333	NM_013278	IL17C	interleukin 17C
A_23_P203505	1.09438974056438e-16	3.01693495075597e-18	9.86375459769373	30.8866363909044	1.24960429137778	NM_033034	TRIM5	tripartite motif containing 5
A_23_P259141	1.10985359139657e-16	3.06302562879584e-18	9.86131291471195	30.8717200425971	5.16801769104445	NM_030776	ZBP1	Z-DNA binding protein 1
A_23_P71774	1.13775471785761e-16	3.14712456650046e-18	9.85695059306743	30.845072612597	5.75504487138333	NM_002176	IFNB1	interferon beta 1
A_23_P51376	1.15253610016586e-16	3.19519940452006e-18	9.85450876764775	30.8301578410394	2.36233793699444	NM_024522	NKAIN1	Na+/K+ transporting ATPase interacting 1
A_24_P941866	1.17607240515812e-16	3.26778467894061e-18	9.85089049692126	30.8080589110665	1.58161313434444	AK096941	C5orf56	chromosome 5 open reading frame 56
A_24_P183150	1.2234173325152e-16	3.42222642363219e-18	9.84345109326532	30.7626281367787	2.89367951140556	NM_002090	CXCL3	C-X-C motif chemokine ligand 3
A_23_P123503	1.23423088939413e-16	3.4603062740096e-18	9.84166821758846	30.7517417326661	1.69652026058333	NM_025195	TRIB1	tribbles pseudokinase 1
A_23_P51926	1.23777477831387e-16	3.4778279080076e-18	9.8408544214036	30.74677277465	1.17051273625	NM_000952	PTAFR	platelet activating factor receptor
A_23_P20814	1.23999079422155e-16	3.48792121616566e-18	9.84038748760852	30.7439217680793	4.32908428581111	NM_014314	DDX58	DEXD/H-box helicase 58
A_23_P71037	1.26042336139413e-16	3.5571869587479e-18	9.83721899615851	30.7245764343621	4.49423587809444	NM_000600	IL6	interleukin 6
A_24_P126741	1.26787700986374e-16	3.58217660191645e-18	9.83609093711743	30.7176893916171	1.21032708877778			
A_23_P125748	1.28455452437115e-16	3.63330200394372e-18	-9.83380730744468	30.7037479222213	-1.01976253978889	NM_001011657	ZMAT1	zinc finger matrin-type 1
A_24_P117294	1.34954418112763e-16	3.82974773077039e-18	9.82532081609644	30.6519450464957	5.00911207171666	NM_002463	MX2	MX dynamin like GTPase 2
A_23_P106002	1.39817640252532e-16	3.98083717062906e-18	9.81908373468275	30.6138797935472	1.55692576194444	NM_020529	NFKBIA	NFKB inhibitor alpha
A_24_P252497	1.42469173492083e-16	4.06965924217257e-18	9.81552625322728	30.5921709022458	1.32286061222222	NM_025195	TRIB1	tribbles pseudokinase 1
A_23_P151506	1.43949224950867e-16	4.11642621012084e-18	9.81368411537913	30.5809303349064	1.2915608475	NM_016445	PLEK2	pleckstrin 2
A_32_P166272	1.448723065904e-16	4.14734080051102e-18	9.81247780917763	30.5735698345766	2.18997566556667	NM_003764	STX11	syntaxin 11
A_24_P303052	1.47936348479668e-16	4.23969608336488e-18	-9.80892668970569	30.5519032953905	-2.16310736081667	NM_013261	PPARGC1A	PPARG coactivator 1 alpha
